1,1,0.42
3,2,0.52
1,3,0.57
2,4,1.76
3,5,2.4
1,6,2.66
2,7,2.79
1,8,3.09
2,9,3.1
2,10,3.43
2,11,3.8
1,12,3.9
2,13,3.92
4,14,4.1
2,15,4.3
2,16,4.35
1,17,4.65
2,18,4.81
3,19,5.7
1,20,5.8
1,21,6
3,22,6.63
1,23,6.67
4,24,6.8
2,25,7.68
3,26,7.77
1,27,8.02
2,28,8.05
3,29,8.15
1,30,8.64
2,31,8.8
1,32,10.76
2,33,11.75
2,34,11.98
4,35,12.2
3,36,12.2
2,37,12.22
1,38,12.88
3,39,14.18
1,40,15.53
3,41,16.16
2,42,18.15
3,43,19.65
4,44,20
1,45,20.12
3,46,20.2
1,47,21.87
4,48,23.9
3,49,26.3
3,50,27.7
2,51,28.64
